time,cpu@tsung_controller@ip-172-31-21-147 
0,0.5313626842108496 
10,0.5313626842108496 
20,0.5313626842108496 
30,0.5313626842108496 
40,0.4012036108324975 
50,0.2008032128514056 
52,0.0 
