time,connect,request 
0,4,7.7 
10,4.8,11.1 
20,5.7,13.7 
30,4.2,16.3 
40,5.4,24 
50,5.3,45.7 
60,0.6,38.5 
70,0,59.2 
80,0,50.5 
90,0,75.6 
100,0,17.4 
110,0,0.3 
111,0,0 
