time,cpu@tsung_controller@ip-172-31-20-155 
0,0.2500632104226346 
10,0.5030181086519114 
20,0.6036217303822937 
30,0.6036217303822937 
40,0.6036217303822937 
50,0.8048289738430584 
60,0.8048289738430584 
70,0.8048289738430584 
80,0.8064516129032258 
90,1.2060301507537687 
100,1.6112789526686808 
110,1.6112789526686808 
111,1.6112789526686808 
