time,size_sent,size_rcv 
0,37.60703125,157.5546875 
10,108.63515625,360.3828125 
20,196.39765625,590.503125 
30,292.8671875,866.68671875 
40,430.28671875,1148.21328125 
50,631.50234375,1489.475 
60,860.11875,1806.12734375 
70,1128.24375,2327.80703125 
80,1364.24453125,2988.571875 
90,1658.9375,4121.0328125 
100,1743.78828125,4409.740625 
110,1745.30859375,4414.7296875 
111,1745.30859375,4414.7296875 
