time,page 
0,410.6061688311687 
10,2362.2803577981667 
20,4584.201090225565 
30,6427.014838926176 
40,6581.322884615385 
50,5044.013294429704 
60,5274.1855079365 
70,5544.435473684213 
80,7324.915696202533 
90,1996.1198319838031 
100,22.79105882352941 
110,15.0455 
111,0 
