time,users_count,finish_users_count 
0,4,0 
10,5.1,0 
20,5.5,0 
30,4.3,0 
40,5.5,0 
50,5.1,0.6 
60,0.5,1.5 
70,0,3.2 
80,0,3.9 
90,0,13.2 
100,0,6.9 
110,0,0.7 
111,0,0 
