time,connect,request 
0,8.413,2356.121 
10,11.982,7483.755 
20,11.982,7483.755 
30,11.982,10258.75 
40,13.258,12745.567 
50,13.258,14473.529 
60,13.258,16134.225 
70,13.258,16134.225 
80,13.258,16134.225 
90,13.258,16134.225 
100,13.258,16134.225 
110,13.258,16134.225 
111,13.258,16134.225 
