time,users_count,finish_users_count 
0,44,0 
10,88,0 
20,137,0 
30,192,0 
40,247,0 
50,293,0 
60,295,0 
70,295,0 
80,295,0 
90,295,0 
100,295,0 
110,295,0 
120,295,0 
130,295,0 
140,295,0 
150,295,0 
160,295,1 
170,295,1 
180,295,1 
190,295,1 
200,295,1 
210,295,16 
220,295,58 
230,295,106 
240,295,152 
250,295,169 
260,295,170 
270,295,172 
280,295,174 
290,295,188 
300,295,230 
310,295,291 
316,295,295 
