time,sentpackets@tsung_controller@ip-172-31-28-2 
10,345 
20,295.0 
30,380.0 
40,383.0 
50,419.0 
60,330.0 
70,199.0 
80,163.0 
90,158.0 
100,158.0 
110,117.0 
120,127.0 
130,138.0 
140,112.0 
150,132.0 
160,130.0 
170,212.0 
180,102.0 
190,143.0 
200,89.0 
210,199.0 
220,615.0 
230,788.0 
240,788.0 
250,767.0 
260,250.0 
270,115.0 
280,42.0 
290,109.0 
300,670.0 
310,835.0 
316,235.0 
