time,cpu@tsung_controller@ip-172-31-28-2 
0,0.9486286960180547 
10,0.9486286960180547 
20,0.9486286960180547 
30,0.9486286960180547 
40,0.9486286960180547 
50,0.9486286960180547 
60,0.9486286960180547 
70,0.9486286960180547 
80,0.9486286960180547 
90,0.9486286960180547 
100,0.9486286960180547 
110,0.9486286960180547 
120,0.9486286960180547 
130,0.9486286960180547 
140,0.9486286960180547 
150,0.9486286960180547 
160,0.9486286960180547 
170,0.9486286960180547 
180,0.9486286960180547 
190,0.9486286960180547 
200,0.9486286960180547 
210,0.9486286960180547 
220,0.9486286960180547 
230,0.9486286960180547 
240,0.9486286960180547 
250,0.9486286960180547 
260,0.9486286960180547 
270,0.9486286960180547 
280,0.9486286960180547 
290,0.9486286960180547 
300,0.9486286960180547 
310,0.9486286960180547 
316,0.9486286960180547 
