time,page 
0,4.9 
10,3.4 
20,5.9 
30,5 
40,6.3 
50,5.8 
60,7.4 
70,5.2 
80,5.8 
90,4.9 
100,4.3 
110,4 
120,5.9 
130,4.3 
140,5.4 
150,5 
160,9.6 
170,4.2 
180,4.8 
190,3.9 
200,7.3 
210,21.8 
220,21.2 
230,24.8 
240,24.2 
250,9.9 
260,4 
270,1.5 
280,1 
290,14.1 
300,21.9 
310,7.6 
316,0.2 
