time,users,connected 
0,44,43 
10,88,43 
20,137,51 
30,192,55 
40,247,52 
50,293,47 
60,295,4 
70,295,0 
80,295,0 
90,295,0 
100,295,0 
110,295,0 
120,295,0 
130,295,0 
140,295,0 
150,295,0 
160,295,-1 
170,295,0 
180,295,0 
190,295,0 
200,295,0 
210,295,-15 
220,295,-37 
230,295,-49 
240,295,-47 
250,295,-20 
260,295,-1 
270,295,-2 
280,295,-2 
290,295,-14 
300,295,-38 
310,295,-65 
316,295,-4 
