time,recvpackets@tsung_controller@ip-172-31-28-2 
10,332 
20,292 
30,292 
40,292 
50,292 
60,292 
70,258 
80,207 
90,194 
100,194 
110,154 
120,154 
130,154 
140,131 
150,131 
160,131 
170,131 
180,109 
190,109 
200,89 
210,89 
220,89 
230,89 
240,89 
250,89 
260,89 
270,89 
280,24 
290,24 
300,24 
310,24 
316,24 
