time,sentpackets@tsung_controller@ip-172-31-28-2 
10,345 
20,295 
30,295 
40,295 
50,295 
60,295 
70,199 
80,163 
90,158 
100,158 
110,117 
120,117 
130,117 
140,112 
150,112 
160,112 
170,112 
180,102 
190,102 
200,89 
210,89 
220,89 
230,89 
240,89 
250,89 
260,89 
270,89 
280,42 
290,42 
300,42 
310,42 
316,42 
