time,session 
160,138524.842 
170,138524.842 
180,138524.842 
190,138524.842 
200,138524.842 
210,216682.829 
220,222244.963 
230,229322.744 
240,246201.929 
250,248664.925 
260,248664.925 
270,248664.925 
280,248664.925 
290,290464.898 
300,305156.902 
310,315481.012 
316,315481.012 
