time,connect,request 
0,2.156358974358973,257.2669423076923 
10,1.1875777777777776,171.80802941176475 
20,1.1229999999999996,249.16187437185945 
30,1.1387500000000008,1082.0955815217392 
40,1.0956929133858262,3698.2946666666676 
50,1.1893253012048184,4227.820960893856 
60,1.4953423913043495,2923.0078342440825 
70,1.0282731277533046,2341.922814898422 
80,1.0012282608695655,2317.7400441176474 
90,30.363570247933904,1575.9669376218296 
100,0.9505498154981552,2344.7161513569918 
110,0.9983380782918152,1580.059308333332 
120,4.342869565217391,3960.7554778481017 
130,0,8383.584819148937 
137,0,6552.499192452831 
