time,connect,request 
0,3.9,15.6 
10,4.5,17 
20,4.8,19.9 
30,8.8,18.4 
40,12.7,20.7 
50,8.3,35.8 
60,18.4,54.9 
70,22.7,88.6 
80,18.4,81.6 
90,24.2,102.6 
100,27.1,95.8 
110,28.1,96 
120,4.6,63.2 
130,0,9.4 
137,0,26.5 
