time,size_sent,size_rcv 
0,70.6875,228.42421875 
10,148.3671875,478.05234375 
20,238.1359375,769.0875 
30,339.5796875,1031.78125 
40,458.653125,1325.73671875 
50,599.81640625,1640.2484375 
60,785.61171875,1965.75 
70,1089.29609375,2544.73359375 
80,1366.2328125,3023.984375 
90,1674.059375,3504.85859375 
100,1984.1890625,4024.365625 
110,2299.71171875,4525.81796875 
120,2525.70703125,4979.89921875 
130,2569.22734375,5055.70625 
137,2644.91171875,5505.409375 
