time,session 
0,1881.952 
10,1881.952 
20,2012.556 
30,6126.232 
40,13739.052 
50,21210.76 
60,28685.757 
70,32711.922 
80,36290.791 
90,36444.277 
100,38315.915 
110,38493.526 
120,42373.874 
130,42373.874 
137,42373.874 
