time,users_count,finish_users_count 
0,40,40 
10,85,84 
20,133,132 
30,225,154 
40,351,180 
50,434,266 
60,617,406 
70,842,639 
80,1032,836 
90,1271,1098 
100,1545,1360 
110,1825,1587 
120,1865,1718 
130,1865,1729 
137,1865,1865 
