time,page 
0,341.0639340522023 
10,378.58100374723676 
20,462.8365209503784 
30,2154.7340449803446 
40,1474.7752474783586 
50,7059.575055661123 
60,10756.726206434918 
70,11453.041584922352 
80,11051.332772158394 
90,9860.252774087021 
100,12010.129491630889 
110,10289.160017521379 
120,12030.805176836602 
130,2195.742897505813 
137,5060.909636662479 
