time,502,200,500,302 
50,16.2,11.1,2.8,5.7 
60,37.4,8.8,2.6,6.1 
70,61.4,18.3,3.6,5.3 
80,58.6,14.9,2.4,5.7 
90,83.7,12,1.5,5.4 
100,72.8,14.6,2.9,5.5 
110,74.6,14.5,1.4,5.5 
120,39,16.8,1.6,5.8 
130,0,2.1,1.2,6.1 
137,0,10,13.6,2.9 
