time,connect,request 
0,29.16,702.945 
10,29.16,702.945 
20,29.16,831.123 
30,29.16,3057.667 
40,29.16,6094.356 
50,29.16,9548.9 
60,51.463,12044.262 
70,51.463,12044.262 
80,51.463,12044.262 
90,627.867,12044.262 
100,627.867,13114.722 
110,627.867,13114.722 
120,627.867,13792.005 
130,627.867,13792.005 
137,627.867,15068.988 
