time,freemem@tsung_controller@ip-172-31-23-48 
0,3531.734375 
10,3531.34765625 
20,3528.515625 
30,3521.46484375 
40,3520.79296875 
50,3505.1640625 
60,3502.59765625 
70,3499.83984375 
80,3498.62890625 
90,3497.07421875 
100,3496.13671875 
110,3495.75390625 
120,3495.5234375 
130,3495.20703125 
137,3495.0859375 
