time,recvpackets@tsung_controller@ip-172-31-23-48 
10,900 
20,866.0 
30,921.0 
40,1156.0 
50,1236.0 
60,1340.0 
70,1967.0 
80,2525.0 
90,2108.0 
100,2874.0 
110,2938.0 
120,2.6e3 
130,1186.0 
137,266.0 
