time,session 
0,361.5735005639067 
10,365.62672351490363 
20,469.9922953337569 
30,2101.5527784149012 
40,1642.812527075982 
50,7093.099821593858 
60,10923.428211955728 
70,11211.481123179226 
80,11353.844938706612 
90,9813.895623502056 
100,11743.053421383604 
110,10328.633099480296 
120,12373.284573277955 
130,2255.1225291397427 
137,5060.907012344698 
