time,recvpackets@tsung_controller@ip-172-31-25-97 
10,3087 
20,1558.0 
30,10567.0 
40,9115.0 
50,7565.0 
60,9189.0 
70,10112.0 
80,8471.0 
90,6272.0 
100,6303.0 
110,7956.0 
120,7921.0 
130,6342.0 
140,8215.0 
150,9168.0 
160,9596.0 
170,8958.0 
180,6997.0 
190,7608.0 
200,9819.0 
210,6601.0 
220,11117.0 
230,6530.0 
240,8009.0 
250,6675.0 
260,9674.0 
270,5066.0 
280,11294.0 
290,8095.0 
300,8145.0 
310,9331.0 
320,7873.0 
330,6224.0 
340,10837.0 
350,7194.0 
357,11551.0 
