time,users_count,finish_users_count 
0,12,0 
10,18,0 
20,25,5 
30,34,13 
40,38,21 
50,46,29 
60,58,36 
70,80,42 
80,99,54 
90,122,70 
100,146,93 
110,168,106 
120,193,122 
130,222,139 
140,256,160 
150,285,175 
160,319,189 
170,348,206 
180,376,217 
190,417,239 
200,460,256 
210,496,283 
220,533,310 
230,564,352 
240,619,392 
250,671,456 
260,712,499 
270,767,560 
280,811,609 
290,850,649 
300,858,671 
310,858,698 
320,858,725 
330,858,752 
340,858,785 
350,858,839 
357,858,858 
