time,connect,request 
0,10.538365678488942,568.8495682830796 
10,2.285809751974609,2268.8258074557643 
20,3.373941343221604,3653.032901512784 
30,3.873660944263335,3251.4946479619457 
40,2.816155391220449,3508.4442109965435 
50,1.2622423932727818,3640.0041325668167 
60,7.906177951801714,3665.2592743423884 
70,2.538979733311749,3224.0363351348533 
80,2.587814012078749,3266.41922223 
90,3.037980483413282,3098.8739808443756 
100,2.878439650956156,2916.708620739098 
110,4.1748737852626565,3147.226844278055 
120,6.709103746283851,3181.8556870337393 
130,2.924840344637143,3041.340161854423 
140,2.43391362068907,2674.460663656863 
150,3.341507682313949,3102.018837493789 
160,2.5544348825789114,2674.311363725698 
170,2.2800526848201454,2756.4403835918547 
180,5.868621372283655,3273.0628467176653 
190,2.2749273194888926,4674.224474489206 
200,3.749842424524195,2682.045559045679 
210,2.69263248739804,9266.748223304037 
220,3.355307617771662,10307.198620710533 
230,3.61667004384356,11600.193141058038 
240,7.5672695149029625,12031.926699875294 
250,3.214655543799118,12475.241920117725 
260,2.4517464194337015,11327.378491052988 
270,3.123354116944833,11413.785493835703 
280,2.584238186054735,10100.536550704855 
290,2.7977339724444423,10897.042154322506 
300,14.131801438245585,2709.4824916248876 
310,0,7013.372179918256 
320,0,3840.551382336379 
330,0,3218.116191137005 
340,0,5356.450713272701 
350,0,6274.057839661925 
357,0,7514.664970363137 
