time,recvpackets@tsung_controller@ip-172-31-25-97 
10,3087 
20,3087 
30,10567 
40,10567 
50,10567 
60,10567 
70,10567 
80,10567 
90,10567 
100,10567 
110,10567 
120,10567 
130,10567 
140,10567 
150,10567 
160,10567 
170,10567 
180,10567 
190,10567 
200,10567 
210,10567 
220,11117 
230,11117 
240,11117 
250,11117 
260,11117 
270,11117 
280,11294 
290,11294 
300,11294 
310,11294 
320,11294 
330,11294 
340,11294 
350,11294 
357,11551 
