time,users,connected 
0,12,11 
10,18,6 
20,21,3 
30,23,2 
40,23,-5 
50,23,1 
60,23,4 
70,38,15 
80,46,6 
90,53,9 
100,58,1 
110,63,9 
120,72,9 
130,84,13 
140,98,12 
150,113,14 
160,130,18 
170,147,14 
180,159,16 
190,184,20 
200,204,26 
210,214,9 
220,223,9 
230,235,-5 
240,235,8 
250,240,-11 
260,240,-1 
270,240,-8 
280,240,-3 
290,240,-3 
300,240,-12 
310,240,-26 
320,240,-28 
330,240,-24 
340,240,-36 
350,240,-54 
357,240,-19 
