time,sentpackets@tsung_controller@ip-172-31-25-97 
10,1159 
20,743 
30,743 
40,743 
50,743 
60,743 
70,743 
80,743 
90,743 
100,743 
110,743 
120,743 
130,743 
140,743 
150,743 
160,743 
170,743 
180,743 
190,743 
200,743 
210,743 
220,743 
230,743 
240,743 
250,743 
260,743 
270,743 
280,743 
290,743 
300,743 
310,743 
320,743 
330,743 
340,743 
350,743 
357,743 
