time,page 
0,1.3 
10,1.9 
20,2.4 
30,3.3 
40,2.8 
50,3.1 
60,3.1 
70,5.4 
80,6.2 
90,6.6 
100,9.9 
110,6.9 
120,8.2 
130,7.9 
140,8.9 
150,7.6 
160,7.6 
170,8.9 
180,8.2 
190,9.3 
200,7.9 
210,14.5 
220,17.1 
230,15.8 
240,16.9 
250,22.1 
260,17.2 
270,25.1 
280,19.9 
290,15.6 
300,8.2 
310,9.7 
320,7.3 
330,7.9 
340,6.6 
350,9.7 
357,2.2 
