time,recvpackets@tsung_controller@ip-172-31-25-97 
10,3087 
20,1558 
30,1558 
40,1558 
50,1558 
60,1558 
70,1558 
80,1558 
90,1558 
100,1558 
110,1558 
120,1558 
130,1558 
140,1558 
150,1558 
160,1558 
170,1558 
180,1558 
190,1558 
200,1558 
210,1558 
220,1558 
230,1558 
240,1558 
250,1558 
260,1558 
270,1558 
280,1558 
290,1558 
300,1558 
310,1558 
320,1558 
330,1558 
340,1558 
350,1558 
357,1558 
