time,users_count,finish_users_count 
0,1.2,0 
10,0.6,0 
20,0.7,0.5 
30,0.9,0.8 
40,0.4,0.8 
50,0.8,0.8 
60,1.2,0.7 
70,2.2,0.6 
80,1.9,1.2 
90,2.3,1.6 
100,2.4,2.3 
110,2.2,1.3 
120,2.5,1.6 
130,2.9,1.7 
140,3.4,2.1 
150,2.9,1.5 
160,3.4,1.4 
170,2.9,1.7 
180,2.8,1.1 
190,4.1,2.2 
200,4.3,1.7 
210,3.6,2.7 
220,3.7,2.7 
230,3.1,4.2 
240,5.5,4 
250,5.2,6.4 
260,4.1,4.3 
270,5.5,6.1 
280,4.4,4.9 
290,3.9,4 
300,0.8,2.2 
310,0,2.7 
320,0,2.7 
330,0,2.7 
340,0,3.3 
350,0,5.4 
357,0,1.9 
