time,connect,request 
0,5.6859090909090915,578.1650000000001 
10,2.655666666666667,3191.519526315789 
20,3.6197500000000002,6074.773791666666 
30,4.768666666666666,4703.02596969697 
40,4.25725,5126.388642857143 
50,2.268875,4673.528903225807 
60,4.941833333333333,4533.548419354841 
70,3.4020952380952383,3838.223333333334 
80,4.008500000000001,4344.6938064516125 
90,4.110319999999999,4315.518287878788 
100,4.117043478260869,4809.490808080806 
110,4.733913043478262,6021.317942028985 
120,6.047040000000001,6286.68807317073 
130,3.478689655172413,6394.9029367088615 
140,2.9043235294117653,7926.171157303371 
150,4.258827586206899,9407.07305263157 
160,3.62084375,11559.699171052636 
170,2.9952333333333327,12946.779258426965 
180,4.271214285714287,13344.736292682928 
190,3.1380238095238093,14542.811645161293 
200,4.717976744186046,16704.329746835436 
210,3.761305555555556,10837.582758620685 
220,4.5891111111111105,10180.27669590643 
230,4.7947096774193545,11138.661221518996 
240,5.0544259259259245,10826.642337278103 
250,4.271106382978725,9895.979076923082 
260,3.4124893617021277,10069.525511627911 
270,4.0832452830188695,9422.021167330686 
280,3.3916170212765953,8361.063261306525 
290,3.6724324324324322,10691.754153846146 
300,10.558900000000001,21068.711158536586 
310,0,19987.418381443294 
320,0,21276.54078082193 
330,0,20673.16654430379 
340,0,17001.15796969697 
350,0,10125.733020618556 
357,0,5299.975772727271 
