time,502,200,500,302 
190,7,461,590,137 
200,7,493,628,146 
210,66,534,670,149 
220,151,574,709,157 
230,232,598,754,164 
240,324,615,804,174 
250,458,643,854,183 
260,551,669,901,190 
270,697,711,960,193 
280,814,738,1007,201 
290,891,762,1054,209 
300,891,789,1106,212 
310,899,820,1160,216 
320,899,827,1217,225 
330,899,834,1287,227 
340,899,838,1343,233 
350,899,844,1434,233 
357,899,847,1443,243 
