time,connect,request 
0,7.045166666666664,130.14123529411768 
10,2.4097999999999997,182.01908333333327 
20,3.2611538461538463,209.87858333333335 
30,2.8696249999999996,270.2475510204082 
40,2.4730666666666674,322.142365079365 
50,3.8689999999999998,351.563219512195 
60,4.200882352941176,356.1135813953488 
70,3.7750000000000004,914.7206447368422 
80,3.9298,505.78068421052615 
90,3.7640800000000003,779.4345945945945 
100,2.498049999999999,2374.1910909090925 
110,4.583850000000002,1782.0873414634136 
120,4.238620689655174,2287.8106785714276 
130,3.7982222222222224,3661.1433076923063 
140,3.4934857142857147,4804.5620315789465 
150,3.2601379310344822,6656.02334939759 
160,4.408032258064517,7740.486505882353 
170,3.9528620689655174,8891.15274157303 
180,4.1483333333333325,10974.445376470596 
190,3.667444444444444,11523.393093023262 
200,4.085809523809524,12342.612965909084 
210,3.433249999999999,12610.794715596336 
220,3.8598297872340397,15271.12904651163 
230,3.6517209302325595,10384.860941605843 
240,3.8721632653061215,7646.021007662839 
250,23.586115384615383,10708.171851612908 
260,3.59765625,8331.632344036701 
270,4.136184615384618,8026.6453367697595 
280,4.359017241379308,7485.045755775578 
290,3.926095238095237,10559.71495454546 
300,0,20726.340854368922 
310,0,19455.05647142858 
320,0,19938.80285714286 
330,0,17966.124590361447 
340,0,9624.644921568628 
343,0,2518.0287499999995 
