time,sentpackets@tsung_controller@ip-172-31-29-152 
10,340 
20,246.0 
30,364.0 
40,624.0 
50,713.0 
60,429.0 
70,767.0 
80,1104.0 
90,1056.0 
100,1098.0 
110,1486.0 
120,1029.0 
130,1395.0 
140,1031.0 
150,1720.0 
160,1351.0 
170,1413.0 
180,1847.0 
190,1240.0 
200,1788.0 
210,2180.0 
220,1576.0 
230,1142.0 
240,1930.0 
250,2545.0 
260,1855.0 
270,1897.0 
280,2514.0 
290,2808.0 
300,2171.0 
310,1926.0 
320,1725.0 
330,1702.0 
340,2840.0 
343,2271.0 
