time,users,connected 
0,4,3 
10,5,-2 
20,10,8 
30,14,5 
40,16,-2 
50,16,-8 
60,18,13 
70,21,0 
80,21,-2 
90,30,14 
100,34,3 
110,35,-1 
120,43,11 
130,56,13 
140,78,20 
150,81,5 
160,101,19 
170,114,9 
180,123,14 
190,137,14 
200,165,29 
210,180,11 
220,202,26 
230,221,18 
240,231,-3 
250,238,19 
260,247,11 
270,248,-7 
280,251,-24 
290,251,-24 
300,251,-29 
310,251,-20 
320,251,-32 
330,251,-33 
340,251,-74 
343,251,-4 
