time,connect,request 
0,30.054,589.617 
10,30.054,640.727 
20,30.054,924.461 
30,30.054,1180.746 
40,30.054,1220.765 
50,30.054,1549.191 
60,30.054,1553.758 
70,30.054,2419.461 
80,30.054,2741.066 
90,30.054,3124.822 
100,30.054,4862.718 
110,30.054,4862.718 
120,30.054,5456.506 
130,30.054,6619.437 
140,30.054,9279.999 
150,30.054,9735.081 
160,30.054,10705.408 
170,30.054,12310.512 
180,30.054,15352.001 
190,30.054,15958.029 
200,30.054,15958.029 
210,30.054,17294.958 
220,30.054,19226.086 
230,30.054,21508.259 
240,30.054,25361.671 
250,1020.471,25361.671 
260,1020.471,27111.105 
270,1020.471,27112.053 
280,1020.471,28537.297 
290,1020.471,28537.297 
300,1020.471,28588.204 
310,1020.471,28588.204 
320,1020.471,28588.204 
330,1020.471,28588.204 
340,1020.471,28588.204 
343,1020.471,28588.204 
