time,recvpackets@tsung_controller@ip-172-31-29-152 
10,468 
20,415.0 
30,568.0 
40,1150.0 
50,1349.0 
60,780.0 
70,1071.0 
80,2070.0 
90,1994.0 
100,1811.0 
110,3025.0 
120,2017.0 
130,2744.0 
140,1787.0 
150,3390.0 
160,2510.0 
170,2618.0 
180,3590.0 
190,2747.0 
200,3366.0 
210,4378.0 
220,2885.0 
230,1872.0 
240,3834.0 
250,4676.0 
260,3664.0 
270,3399.0 
280,4156.0 
290,4878.0 
300,4063.0 
310,4130.0 
320,3821.0 
330,3662.0 
340,7473.0 
343,5043.0 
