time,size_sent,size_rcv 
0,42.546875,185.2234375 
10,191.65703125,557.0640625 
20,211.0578125,665.24375 
30,229.70703125,684.91796875 
40,233.36640625,743.40546875 
50,290.26171875,868.26328125 
60,253.03671875,733.09609375 
70,75.690625,233.5484375 
80,27.75546875,83.878125 
88,1.0265625,3.475 
