time,connect,request 
0,36.564,375.605 
10,36.564,670.216 
20,36.564,670.216 
30,36.564,696.935 
40,36.564,1196.788 
50,36.564,1666.339 
60,36.564,1666.339 
70,36.564,1666.339 
80,36.564,1666.339 
88,36.564,1666.339 
