time,users_count,finish_users_count 
0,3.9,0.1 
10,3.7,0.8 
20,3.7,3.2 
30,3.5,3.7 
40,6.1,3.5 
50,3.7,3.5 
60,0.7,5.4 
70,0,3.9 
80,0,0.8 
88,0,0.4 
