time,page 
0,84.68768273190105 
10,123.71244998648113 
20,67.58149297655152 
30,166.20258489023536 
40,213.9365886998626 
50,328.3371562298963 
60,67.2570806146295 
70,23.236950542926177 
80,27.463922717554617 
88,0.0 
