time,session 
0,1252.906 
10,1252.906 
20,1252.906 
30,1252.906 
40,1252.906 
50,1252.906 
60,1252.906 
70,1252.906 
80,1252.906 
90,1252.906 
100,1252.906 
110,1252.906 
120,1252.906 
130,1252.906 
140,1252.906 
150,1252.906 
160,1252.906 
170,1252.906 
180,1252.906 
190,1252.906 
200,1252.906 
210,1252.906 
220,1252.906 
230,1089.9 
240,1089.9 
250,526.141 
260,526.141 
270,526.141 
280,526.141 
290,526.141 
300,526.141 
310,526.141 
320,526.141 
330,526.141 
340,526.141 
348,526.141 
