time,page 
0,2.1 
10,4.1 
20,4.1 
30,4.2 
40,3.6 
50,4.3 
60,4.5 
70,8.3 
80,5.8 
90,5.3 
100,6 
110,8.9 
120,9 
130,7.1 
140,10.4 
150,9.8 
160,8.9 
170,8.9 
180,9 
190,11.6 
200,7.4 
210,10.2 
220,10.6 
230,11.9 
240,14.1 
250,16.7 
260,21.7 
270,18.2 
280,22 
290,24.9 
300,13.4 
310,11.9 
320,9 
330,10.6 
340,12.2 
348,0.1 
