time,users_count,finish_users_count 
0,9,2 
10,18,12 
20,31,22 
30,39,35 
40,48,42 
50,60,52 
60,73,65 
70,96,83 
80,109,97 
90,122,111 
100,142,120 
110,166,138 
120,187,167 
130,215,171 
140,247,194 
150,287,213 
160,322,228 
170,348,244 
180,373,265 
190,406,290 
200,444,310 
210,486,327 
220,528,343 
230,566,366 
240,605,398 
250,641,433 
260,694,485 
270,754,535 
280,801,585 
290,858,639 
300,877,682 
310,877,714 
320,877,747 
330,877,788 
340,877,876 
348,877,877 
