time,connect,request 
0,0.9,2.1 
10,0.9,4.1 
20,1.3,4.1 
30,0.7,4.2 
40,1,3.6 
50,1.2,4.3 
60,1.1,4.5 
70,2.4,8.3 
80,1.3,5.8 
90,1.4,5.3 
100,1.8,6 
110,2.6,8.9 
120,2.1,9 
130,2.8,7.1 
140,3,10.4 
150,4.1,9.8 
160,3.5,8.9 
170,2.7,8.9 
180,2.4,9 
190,3.4,11.6 
200,3.8,7.4 
210,4.2,10.2 
220,4.2,10.6 
230,3.8,11.9 
240,3.6,14.1 
250,3.7,16.7 
260,5.4,21.7 
270,5.8,18.2 
280,4.7,22 
290,5.9,24.9 
300,2,13.4 
310,0,11.9 
320,0,9 
330,0,10.6 
340,0,12.2 
348,0,0.1 
