time,sentpackets@tsung_controller@ip-172-31-29-152 
10,132 
20,178.0 
30,191.0 
40,163.0 
50,159.0 
60,211.0 
70,265.0 
80,322.0 
90,363.0 
100,253.0 
110,286.0 
120,362.0 
130,395.0 
140,391.0 
150,694.0 
160,425.0 
170,649.0 
180,375.0 
190,395.0 
200,552.0 
210,571.0 
220,476.0 
230,553.0 
240,501.0 
250,583.0 
260,667.0 
270,753.0 
280,732.0 
290,916.0 
300,848.0 
310,728.0 
320,380.0 
330,286.0 
340,457.0 
348,289.0 
