time,recvpackets@tsung_controller@ip-172-31-29-152 
10,124 
20,171 
30,187 
40,187 
50,187 
60,194 
70,251 
80,310 
90,311 
100,311 
110,311 
120,373 
130,380 
140,407 
150,598 
160,598 
170,598 
180,598 
190,598 
200,598 
210,598 
220,598 
230,598 
240,598 
250,598 
260,632 
270,634 
280,634 
290,783 
300,783 
310,783 
320,783 
330,783 
340,783 
348,783 
