time,sentpackets@tsung_controller@ip-172-31-29-152 
10,132 
20,178 
30,191 
40,191 
50,191 
60,211 
70,265 
80,322 
90,363 
100,363 
110,363 
120,363 
130,395 
140,395 
150,694 
160,694 
170,694 
180,694 
190,694 
200,694 
210,694 
220,694 
230,694 
240,694 
250,694 
260,694 
270,753 
280,753 
290,916 
300,916 
310,916 
320,916 
330,916 
340,916 
348,916 
