time,users_count,finish_users_count 
0,0.9,0.2 
10,0.9,1 
20,1.3,1 
30,0.8,1.3 
40,0.9,0.7 
50,1.2,1 
60,1.3,1.3 
70,2.3,1.8 
80,1.3,1.4 
90,1.3,1.4 
100,2,0.9 
110,2.4,1.8 
120,2.1,2.9 
130,2.8,0.4 
140,3.2,2.3 
150,4,1.9 
160,3.5,1.5 
170,2.6,1.6 
180,2.5,2.1 
190,3.3,2.5 
200,3.8,2 
210,4.2,1.7 
220,4.2,1.6 
230,3.8,2.3 
240,3.9,3.2 
250,3.6,3.5 
260,5.3,5.2 
270,6,5 
280,4.7,5 
290,5.7,5.4 
300,1.9,4.3 
310,0,3.2 
320,0,3.3 
330,0,4.1 
340,0,8.8 
348,0,0.1 
