time,cpu@tsung_controller@ip-172-31-25-97 
0,2.878209022850611 
10,0.5005005005005005 
20,2.3976023976023977 
30,0.5015045135406219 
40,0.5005005005005005 
50,2.3023023023023024 
60,0.20020020020020018 
70,0.40040040040040037 
80,0.30181086519114686 
90,0.4012036108324975 
100,2.2977022977022976 
110,0.6036217303822937 
120,0.2012072434607646 
130,2.3069207622868606 
140,2.4072216649949847 
150,0.6024096385542169 
160,0.7014028056112225 
170,2.708124373119358 
180,0.7035175879396985 
190,2.7944111776447107 
200,0.5050505050505051 
210,2.5100401606425704 
220,1.6016016016016015 
230,1.9095477386934674 
240,0.8016032064128256 
250,2.9145728643216082 
260,0.8032128514056224 
270,1.0060362173038229 
280,2.9116465863453818 
290,1.0050251256281406 
300,1.0070493454179255 
310,0.5015045135406219 
320,0.5020080321285141 
330,0.4012036108324975 
