time,users,connected 
0,6,5 
10,9,3 
20,19,6 
30,19,-9 
40,19,3 
50,19,-8 
60,19,8 
70,25,6 
80,25,-1 
90,25,5 
100,25,-1 
110,25,-9 
120,25,15 
130,38,13 
140,53,16 
150,63,11 
160,73,10 
170,97,20 
180,111,17 
190,139,29 
200,164,24 
210,188,23 
220,213,23 
230,224,15 
240,224,-24 
250,224,20 
260,238,3 
270,238,-15 
280,238,8 
290,238,-11 
300,238,-10 
310,238,-37 
320,238,-17 
330,238,-48 
