time,recvpackets@tsung_controller@ip-172-31-25-97 
10,112 
20,341 
30,341 
40,341 
50,341 
60,341 
70,341 
80,348 
90,348 
100,472 
110,472 
120,472 
130,472 
140,531 
150,531 
160,531 
170,531 
180,531 
190,531 
200,599 
210,599 
220,599 
230,746 
240,746 
250,746 
260,746 
270,813 
280,813 
290,813 
300,813 
310,813 
320,813 
330,813 
