time,users_count,finish_users_count 
0,0.8,0.2 
10,1.1,0.8 
20,2,1.3 
30,1.1,2.1 
40,0.8,0.5 
50,0.2,1.1 
60,1,0.1 
70,2.1,1.8 
80,1.9,1.6 
90,2.2,1.9 
100,2.1,2.3 
110,1.4,2.1 
120,2.3,0.9 
130,2.8,1.3 
140,2.9,1.6 
150,3.3,2.1 
160,2.9,1.9 
170,4.1,2.1 
180,3.5,1.7 
190,4.4,1.6 
200,4,1.5 
210,4,1.8 
220,4.2,2.2 
230,3.9,2.4 
240,3.7,5.8 
250,5.2,2.9 
260,5.4,5.4 
270,4.3,5.8 
280,4.8,4 
290,4.6,5.8 
300,1.3,2.5 
310,0,3.5 
320,0,2 
330,0,4.5 
