time,connect,request 
0,17.68161437938359,190.36571508028086 
10,2.535452100784375,126.67302638073204 
20,2.955275301095172,406.88618404230704 
30,1.9039944310287333,409.0795636951237 
40,1.1362512220042593,162.64890881243937 
50,0.8849483349639998,209.5078330073553 
60,8.195132715351363,138.77094528956195 
70,2.89084551423802,647.2801515969791 
80,1.7393858917091447,310.64047139222345 
90,3.22013247740255,473.4977828882441 
100,2.3425587920508795,364.3874081807835 
110,2.4853402038743275,386.78932515599206 
120,5.547252287168846,422.84589964890745 
130,1.9844633368261304,992.1245432334581 
140,2.4810764904591003,2640.8518261130585 
150,2.7624500886341234,2971.9287875114337 
160,3.309371875696775,3379.1505595630947 
170,3.2653688171774897,3447.4277922573137 
180,8.745254048946936,3051.1232090747876 
190,2.926448109952902,3620.3142145847423 
200,2.853609285905745,2703.378858141211 
210,2.9523512617294263,5560.000117985533 
220,2.8871131588994308,6863.0169913859845 
230,3.2523705316200817,8569.470080878613 
240,4.93118431641416,9285.245028159921 
250,3.0355319386742194,9672.427181674686 
260,2.554036042148845,8995.006650246412 
270,2.693735182122578,9184.395884066615 
280,3.0315965927282718,7863.329109582238 
290,2.872356066890037,8189.606497504924 
300,3.0858315883592833,5893.889356520891 
310,0,7400.28519968446 
320,0,3857.5469743701187 
330,0,5757.7317934312905 
