time,502,200,500,302 
210,12,809,,726 
220,36,885,,761 
230,70,924,,800 
240,206,970,3,840 
250,246,1032,7,885 
260,329,1101,21,923 
270,477,1144,26,965 
280,506,1216,39,1008 
290,647,1254,44,1046 
300,657,1305,57,1081 
310,673,1362,71,1121 
320,673,1381,74,1162 
330,673,1437,92,1219 
