time,session 
0,0.2 
10,0.8 
20,1.3 
30,2.1 
40,0.5 
50,1.1 
60,0.1 
70,1.8 
80,1.6 
90,1.9 
100,2.3 
110,2.1 
120,0.9 
130,1.3 
140,1.6 
150,2.1 
160,1.9 
170,2.1 
180,1.7 
190,1.6 
200,1.5 
210,1.8 
220,2.2 
230,2.4 
240,5.8 
250,2.9 
260,5.4 
270,5.8 
280,4 
290,5.8 
300,2.5 
310,3.5 
320,2 
330,4.5 
