time,users_count,finish_users_count 
0,8,2 
10,19,10 
20,39,23 
30,50,44 
40,58,49 
50,60,60 
60,70,61 
70,91,79 
80,110,95 
90,132,114 
100,153,137 
110,167,158 
120,190,167 
130,218,180 
140,247,196 
150,280,217 
160,309,236 
170,350,257 
180,385,274 
190,429,290 
200,469,305 
210,509,323 
220,551,345 
230,590,369 
240,627,427 
250,679,456 
260,733,510 
270,776,568 
280,824,608 
290,870,666 
300,883,691 
310,883,726 
320,883,746 
330,883,791 
