time,connect,request 
0,0.7,1.5 
10,1.1,3.3 
20,1.9,7.6 
30,1.1,5.9 
40,0.9,3.1 
50,0.3,2.6 
60,0.9,1.6 
70,2.2,8.3 
80,1.7,6.7 
90,2.3,8.3 
100,2.2,8.7 
110,1.3,7 
120,2.4,6.2 
130,2.6,8.8 
140,3.1,9.4 
150,3.3,10.2 
160,2.9,8.4 
170,4.1,10.4 
180,3.4,7.4 
190,4.5,11.9 
200,3.9,7.7 
210,4.1,9.7 
220,4.2,13.5 
230,3.9,11.2 
240,3.5,22.5 
250,5.1,15.1 
260,5.4,20.4 
270,4.4,23.8 
280,4.8,15.7 
290,4.8,22.2 
300,1.3,10.9 
310,0,12.7 
320,0,6.3 
330,0,13.1 
