time,session 
0,4532.7029999999995 
10,7249.9175 
20,5019.165923076924 
30,7940.40838095238 
40,7250.3106 
50,8292.11790909091 
60,3610.582 
70,7834.116333333334 
80,8353.837937500002 
90,7915.602421052631 
100,7300.735999999999 
110,6338.677000000001 
120,8228.373777777777 
130,10053.569769230768 
140,16471.286812500002 
150,19703.80719047619 
160,21198.50984210526 
170,25916.308857142853 
180,28145.896823529416 
190,36625.08743750001 
200,36358.403999999995 
210,42616.85061111112 
220,44497.89954545455 
230,47855.59799999999 
240,39819.82755172414 
250,57036.4035862069 
260,41961.741574074054 
270,40273.10143103448 
280,53512.847400000006 
290,40333.331982758624 
300,56137.28984000001 
310,53183.96828571428 
320,65142.20865000001 
330,64769.448200000006 
